gene,label,gene length,silent,nonsense,splice site,missense,recurrent missense,frameshift indel,inframe indel,lost start and stop,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,exp_mean,exp_std,methy_mean,methy_std,cna_mean,cna_std,3'UTR,5'UTR,SNP,DEL,INS,Intron,CADD_mean,CADD_var,EVE_mean,EVE_var
CXorf21,0.0,906.0,0.1818181818181818,0.109090909090909,0.0,0.6909090909090909,0.0,0.0181818181818181,0.0,0.0,16.32267302493547,443.1524831243973,0.02078018,0.0,1.0,4.651766118854574,1.6680825553897836,0.6020400304074187,0.2204925459418606,-0.0020984615384615,0.0509079667100957,6.0,0.0,60.0,1.0,0.0,0,16.605683333333328,90.24361093192088,0.4103664552020959,0.061054630203009
CYC1,0.0,978.0,0.1818181818181818,0.0363636363636363,0.0,0.6363636363636364,0.0545454545454545,0.109090909090909,0.0363636363636363,0.0,21.37558198223753,211.0,0.02653573,0.0001953880894188,75.0,11.386669728813636,0.8217426223161854,0.0357083018297036,0.019961262997911,0.0970418604651162,0.2865344832793543,2.0,0.0,50.0,7.0,1.0,1,21.40454,82.82008923306122,0.4486606666666668,0.0636988690558787
CYGB,0.0,573.0,0.3571428571428571,0.0,0.0357142857142857,0.5714285714285714,0.0,0.0357142857142857,0.0,0.0,19.95569956514873,197.0,0.02420968,2.179537600302376e-06,3.0,8.17603611734509,1.7769259036711988,0.493597230565563,0.1893629122186221,0.0287470588235294,0.1062340596632076,8.0,3.0,34.0,5.0,0.0,0,18.09673529411765,66.84060492780748,0.4103664552020959,0.061054630203009
CYP11B2,0.0,1512.0,0.2708333333333333,0.0347222222222222,0.0069444444444444,0.6458333333333334,0.0486111111111111,0.0347222222222222,0.0,0.0069444444444444,18.770540660893275,438.0,0.03588493,0.0,2.0,0.1051963206921806,0.8057643846624818,0.2700440570750071,0.0947324593185327,0.1050800995024875,0.2420925492245473,10.0,2.0,152.0,3.0,2.0,1,13.681967105263158,105.2405462439438,0.4103664552020959,0.061054630203009
CYP2A7,0.0,1485.0,0.380281690140845,0.028169014084507,0.0,0.5915492957746479,0.0,0.0,0.0,0.0,20.179259157602445,275.0,0.03143156,0.0,0.0,0.7857270765890948,1.8986283358604503,0.2700440570750071,0.0947324593185327,0.0135512195121951,0.1134285304625914,14.0,8.0,93.0,2.0,0.0,2,11.023172043010748,94.48109164399256,0.4103664552020959,0.061054630203009
CYP2E1,0.0,1482.0,0.2988505747126437,0.0459770114942528,0.0114942528735632,0.5977011494252874,0.0344827586206896,0.0229885057471264,0.0114942528735632,0.0114942528735632,19.105144799882805,525.0,-0.01043021,0.0002786923672052,15.0,4.815418217903675,2.633405591530277,0.4616910768682919,0.2305595447087884,0.0136540213902524,0.0596380750520646,7.0,2.0,93.0,3.0,1.0,1,13.709397849462366,115.1071972856475,0.4103664552020959,0.061054630203009
CYP39A1,0.0,1410.0,0.2592592592592592,0.074074074074074,0.0185185185185185,0.6296296296296297,0.0555555555555555,0.0185185185185185,0.0,0.0,16.795679498690763,596.0,0.0002157042,9.945689682141914e-07,4.0,5.697200661955455,2.1615029043165146,0.0668514161709179,0.0432166861192437,0.0584026315789473,0.206536637487526,15.0,5.0,73.0,1.0,0.0,0,15.35016438356164,119.51351122260272,0.4103664552020959,0.061054630203009
CYP3A4,0.0,1512.0,0.2361111111111111,0.0416666666666666,0.0277777777777777,0.6527777777777778,0.0833333333333333,0.0277777777777777,0.0138888888888888,0.0,20.44804268264553,438.0,0.04193401,1.8297422101895745e-05,13.0,1.5525207415000952,2.589357541936101,0.8508802770031787,0.152191838025807,0.0814153846153846,0.2969397901832673,9.0,4.0,82.0,3.0,0.0,0,11.861695121951218,112.12623962195124,0.4103664552020959,0.061054630203009
CYP4F2,0.0,1563.0,0.3506493506493506,0.0194805194805194,0.0064935064935064,0.6103896103896104,0.1103896103896103,0.0129870129870129,0.0,0.0,19.655595532013145,575.0,0.0147062,3.85145158141998e-06,2.0,1.9945117332916291,2.825529265436223,0.6502133340577763,0.2180202556033575,0.0008172043010752,0.096526258752441,8.0,0.0,159.0,3.0,1.0,0,13.813603773584909,86.20032287365656,0.4103664552020959,0.061054630203009
CYS1,0.0,477.0,0.1428571428571428,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,19.72035916903188,214.0,0.04424928,0.0,0.0,6.1079756508222856,2.513579990364039,0.2700440570750071,0.0947324593185327,0.02912,0.05362165234306,1.0,0.0,8.0,0.0,0.0,0,16.50825,93.6210219285714,0.4103664552020959,0.061054630203009
DAPK1,0.0,4293.0,0.299492385786802,0.0507614213197969,0.0101522842639593,0.6040609137055838,0.015228426395939,0.0355329949238578,0.0,0.0,17.106145774428263,494.0,0.02596736,0.0001121758845079,48.0,9.538549212446672,1.5378528100868347,0.3238268279528402,0.3412182635263,-0.0150881040892193,0.1230440000777834,7.0,1.0,197.0,8.0,0.0,0,19.43638071065989,111.17478937983007,0.4103664552020959,0.061054630203009
DARS,0.0,1506.0,0.2758620689655172,0.1034482758620689,0.0517241379310344,0.5517241379310345,0.0,0.0172413793103448,0.0,0.0,18.7481980919311,410.0,0.0296522,9.176920402207698e-05,70.0,10.909753914873152,0.5939628975777727,0.0519486070657497,0.0327597966122616,0.0101614457831325,0.0887869479598786,5.0,4.0,66.0,2.0,0.0,0,22.25801515151516,124.34051029207458,0.5622413333333333,0.0006602512523333
DCAF4,0.0,1488.0,0.2452830188679245,0.0188679245283018,0.0754716981132075,0.6226415094339622,0.0754716981132075,0.0377358490566037,0.0,0.0,18.433788762196787,341.0,0.04131085,2.390465586713259e-05,13.0,8.179911643857173,0.7476246767214076,0.2700440570750071,0.0947324593185327,-0.03665375,0.1302791099368486,3.0,0.0,57.0,2.0,0.0,2,17.458719298245608,92.13408938408524,0.4103664552020959,0.061054630203009
DCAF8L2,0.0,1896.0,0.296875,0.0234375,0.0,0.65625,0.078125,0.0078125,0.0078125,0.0078125,19.313712591192346,443.1524831243973,0.020091353541242,0.0,0.0,0.3613488998903101,1.08341355439999,0.2700440570750071,0.0947324593185327,0.070434306569343,0.5011408234034157,0.0,0.0,126.0,2.0,0.0,0,12.695634920634928,88.67289119365076,0.4103664552020959,0.061054630203009
DCDC2B,0.0,1050.0,0.3103448275862069,0.0344827586206896,0.0344827586206896,0.5172413793103449,0.0,0.1034482758620689,0.0,0.0,20.4782867473392,218.0,0.02930987,1.5258607147547018e-06,5.0,0.7181450861543042,1.1668922908916104,0.2700440570750071,0.0947324593185327,-0.0521846153846153,0.161165184473541,2.0,0.0,29.0,3.0,0.0,1,14.687827586206891,85.51668650492613,0.4103664552020959,0.061054630203009
DCLK1,0.0,2190.0,0.3179487179487179,0.041025641025641,0.0256410256410256,0.5794871794871795,0.0461538461538461,0.0358974358974358,0.0,0.0,16.332390288455017,1033.0,-0.0142336,1.4875956961403382e-05,9.0,6.816348000813228,2.7627965716249454,0.2700440570750071,0.0947324593185327,0.0222295546558704,0.1981806852983098,21.0,0.0,227.0,6.0,3.0,20,20.138881057268726,91.06200569817943,0.4103664552020959,0.061054630203009
DCLRE1A,0.0,3123.0,0.2386363636363636,0.1136363636363636,0.0,0.5568181818181818,0.034090909090909,0.0795454545454545,0.0113636363636363,0.0,18.01046145050711,515.0,0.006981694,2.051172525573738e-06,5.0,8.334281703354845,0.6811943741619776,0.8643929367929967,0.125782695222492,-0.0291682170542635,0.1287485898075829,8.0,1.0,88.0,5.0,4.0,0,15.329840909090912,140.50840484796234,0.4103664552020959,0.061054630203009
DCST1,0.0,2121.0,0.3804347826086957,0.0108695652173913,0.0108695652173913,0.5652173913043478,0.0326086956521739,0.0326086956521739,0.0,0.0,20.69431792441802,214.0,0.04370952,2.324304431901233e-08,2.0,0.6177191418356331,0.7858462747029901,0.9235832997698586,0.0601412891586099,0.0629174311926605,0.1660358742290831,1.0,2.0,96.0,0.0,3.0,4,14.634333333333332,84.04771456140347,0.4103664552020959,0.061054630203009
DDIT3,0.0,579.0,0.2857142857142857,0.0,0.0,0.6428571428571429,0.0,0.0714285714285714,0.0,0.0,20.362170718618188,303.0,0.04393994,0.0004068598503626,71.0,8.973812973035448,1.0656031234787569,0.066727716109954,0.024876254406436,0.04886875,0.1324336093989645,5.0,0.0,19.0,1.0,0.0,1,14.47057894736842,73.96441581286551,0.4103664552020959,0.061054630203009
DDOST,0.0,1371.0,0.44,0.08,0.0,0.36,0.0,0.12,0.0,0.0,19.268336849772297,208.0,0.0352159,0.0001545267573122,75.0,12.476044452075472,0.6086826367078823,0.1830953922539853,0.114305919936161,-0.0061874999999999,0.0900760248924022,2.0,1.0,24.0,3.0,1.0,0,18.79425,173.7587163695652,0.320008,0.061054630203009
DDX1,0.0,2223.0,0.2205882352941176,0.0147058823529411,0.0147058823529411,0.7352941176470589,0.0,0.0147058823529411,0.0,0.0,17.508852461921364,1386.0,0.01009739,0.0004738714661565,125.0,11.17535090107612,0.4304429646901644,0.0901860843151707,0.0646338274297852,0.0075679245283018,0.1149708614004614,4.0,2.0,74.0,0.0,1.0,1,22.127175675675677,80.63028935227693,0.4103664552020959,0.061054630203009
DDX24,0.0,2580.0,0.2658227848101265,0.0379746835443038,0.0,0.6455696202531646,0.0379746835443038,0.0253164556962025,0.0126582278481012,0.0126582278481012,17.61177408461496,605.0,0.04669319,0.0003297209699482,100.0,11.58835081286728,0.5713847960335822,0.2700440570750071,0.0947324593185327,0.0026675675675675,0.0641182904041705,10.0,0.0,86.0,4.0,0.0,1,15.292593023255812,99.6351372324213,0.4103664552020959,0.061054630203009
DDX27,0.0,2391.0,0.2380952380952381,0.0571428571428571,0.019047619047619,0.6095238095238096,0.0,0.0666666666666666,0.0095238095238095,0.0,19.757970374739088,261.0,0.0496347,1.859072149800222e-05,50.0,10.462488798548153,0.5935697830129165,0.0538581799867259,0.0212568442349833,0.0654703947368421,0.1709504821496933,9.0,0.0,102.0,11.0,1.0,0,20.10474509803921,110.8902228848767,0.4103664552020959,0.061054630203009
DDX4,0.0,2175.0,0.1186440677966101,0.0847457627118644,0.059322033898305,0.7118644067796609,0.0,0.0254237288135593,0.0,0.0,18.3379637385463,486.0,0.03402947,5.73395619952947e-06,9.0,0.4928973681906958,1.0035958497158135,0.9117628184236836,0.0807318233688607,-0.0180964646464646,0.150964318272702,8.0,0.0,122.0,4.0,1.0,1,22.917950819672125,81.78713454301584,0.4103664552020959,0.061054630203009
DDX43,0.0,1947.0,0.18,0.05,0.02,0.68,0.07,0.07,0.0,0.0,19.46462212506509,232.0,0.02066567,5.095590291345604e-06,8.0,2.57055965292697,2.455271854130721,0.7220538307617982,0.2034755322412024,-0.0036124183006535,0.1116880385285773,0.0,3.0,98.0,6.0,2.0,1,18.14290816326531,103.74905278529349,0.4103664552020959,0.061054630203009
DDX49,0.0,1452.0,0.3636363636363637,0.0,0.0,0.6363636363636364,0.0681818181818181,0.0,0.0,0.0,20.406774882644328,198.0,0.02036148,2.400876525176261e-06,7.0,10.06604910511793,0.6313545646913554,0.2700440570750071,0.0947324593185327,0.0035340425531914,0.0642743629662838,1.0,3.0,48.0,0.0,0.0,0,18.196375000000007,70.15266057978725,0.4103664552020959,0.061054630203009
DDX55,0.0,1803.0,0.2741935483870967,0.0806451612903225,0.0,0.5806451612903226,0.0,0.0483870967741935,0.0161290322580645,0.0,19.826547866637974,224.0,0.0437911,0.0002327542626942,15.0,8.889825273171434,0.566170790815894,0.0195377762136509,0.0107903655826623,0.0223654761904762,0.1205162204989215,2.0,0.0,61.0,2.0,2.0,1,20.601803278688525,114.8568764606558,0.4103664552020959,0.061054630203009
DEFB118,0.0,372.0,0.2121212121212121,0.1212121212121212,0.0303030303030303,0.5151515151515151,0.0,0.1212121212121212,0.0,0.0,19.174800145176327,594.0,-0.08305467,0.0,0.0,0.0255950976216996,0.2002211784791305,0.4643990209423101,0.2436307291408267,0.0597901960784313,0.1863763799463932,6.0,4.0,68.0,4.0,2.0,0,7.755088235294116,81.20015378314314,0.4103664552020959,0.061054630203009
DEFB121,0.0,231.0,0.125,0.0625,0.0,0.8125,0.1875,0.0,0.0,0.0,19.191770349828875,450.0,-0.07930961,0.0,1.0,0.0012481827045631,0.0290183590732977,0.2700440570750071,0.0947324593185327,0.1203846153846153,0.2668340404594754,0.0,3.0,19.0,0.0,0.0,0,12.82163157894737,92.177372245614,0.4103664552020959,0.061054630203009
DEGS1,0.0,972.0,0.1212121212121212,0.0,0.0606060606060606,0.8181818181818182,0.0,0.0,0.0,0.0,19.28530625817136,174.0,0.01254748,1.8687311962908315e-05,20.0,10.720833509795368,0.9387993779240232,0.038871634877725,0.0142264023903131,0.0875913043478261,0.2011179794635876,3.0,1.0,36.0,1.0,0.0,0,21.23738888888889,90.07986995873011,0.5997571428571429,0.1154783247812088
DFFA,0.0,996.0,0.34375,0.03125,0.0,0.59375,0.0,0.03125,0.0,0.0,19.662616747460262,392.0,0.03159138,0.0001321834795309,42.0,8.950302050270713,0.5732818860331061,0.051691104870818,0.0392541356279765,-0.0242897435897435,0.1020561805936816,2.0,1.0,37.0,2.0,0.0,4,14.310108108108109,115.4372766546546,0.4103664552020959,0.061054630203009
DGAT2L6,0.0,1014.0,0.1818181818181818,0.0454545454545454,0.0303030303030303,0.7121212121212122,0.0,0.0303030303030303,0.0,0.0,17.321877022015354,443.1524831243973,0.01426856,0.0,0.0,0.2353902580099355,0.6148815583160545,0.5140836576584561,0.2606302076054504,0.0024855421686746,0.0593714103696751,9.0,7.0,80.0,1.0,1.0,0,16.370612499999996,102.89979859477847,0.4103664552020959,0.061054630203009
DGKB,0.0,2415.0,0.2292682926829268,0.0585365853658536,0.0536585365853658,0.6243902439024389,0.0682926829268292,0.0292682926829268,0.0,0.0048780487804878,14.579789686099785,1141.0,-0.01251718,0.0001042133813094,2.0,2.449641070404852,2.535987206291526,0.2700440570750071,0.0947324593185327,0.0842643790849673,0.2056648803568469,16.0,10.0,230.0,7.0,3.0,8,20.76041304347824,106.37172327406502,0.4103664552020959,0.061054630203009
DGKQ,0.0,2829.0,0.373134328358209,0.0149253731343283,0.044776119402985,0.5522388059701493,0.0,0.0149253731343283,0.0,0.0,19.364544861376764,256.0,0.04452022,3.726817183064509e-06,8.0,8.833723319827428,0.7971441408777076,0.0462160247882039,0.0337806839859832,0.0136540213902524,0.0596380750520646,5.0,0.0,71.0,1.0,0.0,0,16.032887323943665,131.48455907283702,0.4103664552020959,0.061054630203009
DHRS1,0.0,942.0,0.2307692307692308,0.1153846153846154,0.0,0.6538461538461539,0.0,0.0,0.0,0.0,19.803593528767426,220.0,0.03817384,5.198870043997754e-06,8.0,8.890435912688726,0.9076927769140528,0.0335744134736593,0.0211613720202894,-0.0221205128205128,0.0670234868113588,1.0,1.0,28.0,0.0,0.0,0,20.54621428571428,108.190034989418,0.4103664552020959,0.061054630203009
DHX35,0.0,2112.0,0.2421052631578947,0.0526315789473684,0.0210526315789473,0.6526315789473685,0.0631578947368421,0.0210526315789473,0.0105263157894736,0.0,18.004517851041477,581.0,0.03097152,5.225397178035471e-08,6.0,8.249600589752188,0.5956857114682508,0.0939552832201094,0.108565256915399,0.0595157142857142,0.1530692239625255,4.0,1.0,98.0,1.0,2.0,1,22.414357142857146,84.56483817010306,0.4103664552020959,0.061054630203009
DIMT1,0.0,942.0,0.1,0.0,0.0,0.85,0.0,0.05,0.0,0.0,17.431835451501488,575.0,0.03305107,5.767274119728236e-05,42.0,6.820470833403611,0.8372794353662344,0.2700440570750071,0.0947324593185327,-0.0014028571428571,0.0533022512830061,4.0,1.0,25.0,1.0,0.0,1,20.3682,68.26197275,0.4103664552020959,0.061054630203009
DIO1,0.0,750.0,0.4166666666666667,0.0,0.0,0.5833333333333334,0.125,0.0,0.0,0.0,18.94802352613984,319.0,0.02440212,0.0,0.0,2.868144447979778,3.0783031752661763,0.7516860489855116,0.1978102871593124,0.0277821428571428,0.1115842284476856,9.0,0.0,33.0,0.0,0.0,0,15.634151515151512,113.10838875757574,0.4103664552020959,0.061054630203009
DIP2A,0.0,4716.0,0.3414634146341464,0.0439024390243902,0.0292682926829268,0.5463414634146342,0.0292682926829268,0.0341463414634146,0.0048780487804878,0.0,19.313712591192346,443.1524831243973,0.020091353541242,5.8795465224361695e-05,28.0,9.549315951731678,0.7040381836483741,0.2700440570750071,0.0947324593185327,0.0136540213902524,0.0596380750520646,16.0,0.0,238.0,6.0,2.0,25,17.50162605042017,138.03561643763078,0.4103664552020959,0.061054630203009
DIRAS2,0.0,600.0,0.375,0.1041666666666666,0.0,0.5208333333333334,0.0833333333333333,0.0,0.0,0.0,16.525476764137228,706.0,0.01296452,0.0,1.0,3.80027019830026,3.0679607466070515,0.1022080629835677,0.1145152379568464,-0.0126054545454545,0.1640483558624012,18.0,0.0,66.0,0.0,0.0,0,16.256469696969695,107.85285299137531,0.4103664552020959,0.061054630203009
DKK2,0.0,780.0,0.2073170731707317,0.073170731707317,0.0,0.7073170731707317,0.1341463414634146,0.0121951219512195,0.0,0.0,15.5649934555233,1014.0,-0.01837099,0.0,0.0,4.612818034823,2.0390778928005853,0.1667149672335466,0.1915030085864569,-0.0172216,0.1074038134026906,14.0,4.0,99.0,1.0,0.0,0,20.62732323232324,94.46777605772007,0.4103664552020959,0.061054630203009
DLAT,0.0,1944.0,0.2549019607843137,0.0392156862745098,0.0196078431372549,0.6274509803921569,0.0,0.0392156862745098,0.0196078431372549,0.0,18.621646261938764,179.0,0.02657609,4.5405564870038754e-05,34.0,9.81704984330065,0.614310163807517,0.0417919891238532,0.0285582231134054,-0.0287,0.1643345240339767,6.0,1.0,56.0,3.0,0.0,1,18.972732142857147,92.83116594512984,0.3777726666666666,0.06462649688025
DLK2,0.0,1152.0,0.18,0.08,0.02,0.66,0.0,0.06,0.0,0.0,20.285745367224585,230.0,0.05552362,2.669505696168656e-06,4.0,4.029266676204259,2.4435146375771657,0.2700440570750071,0.0947324593185327,-0.0036776315789473,0.1529707966614303,3.0,0.0,50.0,3.0,0.0,0,20.95984,67.11561642285714,0.4103664552020959,0.061054630203009
DLX2,0.0,987.0,0.1935483870967742,0.032258064516129,0.0,0.7096774193548387,0.0,0.0,0.032258064516129,0.032258064516129,19.027481110240952,295.0,0.03446434,4.67931635733792e-05,14.0,2.362530402314498,2.3387158355194395,0.0567107613477658,0.0694059279398485,0.0387446808510638,0.1088383650453699,10.0,1.0,42.0,2.0,0.0,2,21.068571428571428,61.54071015331012,0.4103664552020959,0.061054630203009
DMP1,0.0,1542.0,0.2346938775510204,0.0816326530612244,0.0,0.6734693877551021,0.0714285714285714,0.010204081632653,0.0,0.0,18.93247314400884,623.0,-0.007087822,0.0,0.0,1.1000204695510891,1.258882264151962,0.8594818979291293,0.119076216845796,-0.0313919117647058,0.1618191651628205,3.0,1.0,102.0,0.0,1.0,1,14.665500000000002,104.68642185643564,0.4579399375,0.052022551870254
DNAAF1,0.0,2178.0,0.27,0.02,0.02,0.68,0.06,0.01,0.0,0.0,19.111307884937226,315.0,0.01214486,0.0,0.0,6.820470833403611,0.8372794353662344,0.2700440570750071,0.0947324593185327,-0.0285496503496503,0.1395424741084137,3.0,2.0,109.0,1.0,1.0,6,11.731110091743115,139.64202085813793,0.4103664552020959,0.061054630203009
DNAAF2,0.0,2514.0,0.2121212121212121,0.0606060606060606,0.0,0.7121212121212122,0.0606060606060606,0.0151515151515151,0.0,0.0,19.165220577428133,318.0,0.01035147,0.0003246539365621,67.0,6.820470833403611,0.8372794353662344,0.2700440570750071,0.0947324593185327,0.0032616161616161,0.144478542468256,2.0,0.0,66.0,1.0,1.0,0,18.105924242424248,91.4343397941725,0.4645726666666666,0.0716604196763333
DNAH3,0.0,12351.0,0.3125,0.0625,0.0098039215686274,0.5906862745098039,0.0,0.0220588235294117,0.0024509803921568,0.0,18.355162659611693,549.0,0.02900664,0.0,1.0,3.019133836569021,2.305198531376905,0.1803485464582053,0.1848901058022984,0.0072424830261881,0.1090422152798457,0.0,0.0,798.0,16.0,5.0,2,18.042438596491237,138.02409173210933,0.4103664552020959,0.061054630203009
DNAJA1,0.0,1194.0,0.1666666666666666,0.1,0.0,0.6,0.1,0.1,0.0333333333333333,0.0,19.862200704567147,286.0,0.0002404804,0.0007852468237371,134.0,11.6129186600893,0.6291498293042193,0.0344586416524019,0.030421139676234,0.0274469387755102,0.1873352937557343,0.0,0.0,26.0,3.0,1.0,0,23.42415384615385,53.5740502153846,0.4103664552020959,0.061054630203009
DNAJB11,0.0,1077.0,0.2653061224489796,0.0408163265306122,0.0204081632653061,0.5918367346938775,0.0612244897959183,0.0612244897959183,0.0204081632653061,0.0,19.17643371392622,436.0,0.04029909,0.0004682300166912,75.0,10.641420392954249,0.7375107441315809,0.0386644362824196,0.0142349262548606,0.0762999999999999,0.1935531140053718,9.0,4.0,58.0,4.0,0.0,0,20.694948275862068,62.0962967867514,0.4375979999999999,0.050256787798
DNAJB5,0.0,1389.0,0.2083333333333333,0.0208333333333333,0.0,0.6875,0.0625,0.0833333333333333,0.0,0.0,19.367019655632276,394.0,0.02315957,1.0306427742594084e-05,16.0,8.069028682808534,1.433534211369024,0.2700440570750071,0.0947324593185327,0.0122746666666666,0.1541408464950878,11.0,0.0,50.0,10.0,0.0,1,20.15528,61.32103918530613,0.3899366842105264,0.0528021999975614
DNAJC1,0.0,1665.0,0.1724137931034483,0.1034482758620689,0.0,0.603448275862069,0.0,0.1034482758620689,0.0172413793103448,0.0,17.59114610870643,608.0,0.001894265,1.0632233673368794e-05,11.0,9.448886138629144,0.8718344847053924,0.0256029100238702,0.0206129817230426,0.0028944444444444,0.0829333284580801,6.0,0.0,55.0,5.0,4.0,0,18.992927272727265,129.05560429090906,0.4103664552020959,0.061054630203009
DNAJC5B,0.0,600.0,0.2758620689655172,0.0517241379310344,0.0344827586206896,0.6206896551724138,0.1896551724137931,0.0,0.0,0.0172413793103448,18.046706247355736,377.0,0.04477577,0.0,1.0,2.913572618020869,1.8264795755416865,0.8000006569749891,0.1769468920730421,0.0787835443037974,0.1936864492298984,12.0,0.0,70.0,0.0,0.0,0,17.505100000000002,104.19614597536234,0.4103664552020959,0.061054630203009
